Order,Show Bag,Location,Item,Price,Choose One in Show Bag
2747,Ultimate Magic Showbag,Stand A1 in Showbag Pavilion,magic seeing eye trick,$5.95,
2748,Ultimate Magic Showbag,Stand A1 in Showbag Pavilion,nail through finger gag,$6.95,
2749,Ultimate Magic Showbag,Stand A1 in Showbag Pavilion,magic cup trick,$5.95,
2750,Ultimate Magic Showbag,Stand A1 in Showbag Pavilion,magic flying saucer trick,$5.95,
2751,Ultimate Magic Showbag,Stand A1 in Showbag Pavilion,duck whistle,$5.95,
2752,Ultimate Magic Showbag,Stand A1 in Showbag Pavilion,magic coin trick,$4.95,
2753,Ultimate Magic Showbag,Stand A1 in Showbag Pavilion,amusement ride discount vouchers (available while stocks last),$10.00,
2754,Ultimate Magic Showbag,Stand A1 in Showbag Pavilion,"Optional, choose from one of:",,
2755,Ultimate Magic Showbag,Stand A1 in Showbag Pavilion,full head horse mask,$19.95,YES
2756,Ultimate Magic Showbag,Stand A1 in Showbag Pavilion,full head grey wolf mask or,$19.95,YES
2757,Ultimate Magic Showbag,Stand A1 in Showbag Pavilion,full head old person mask or,$19.95,YES
2758,Ultimate Magic Showbag,Stand A1 in Showbag Pavilion,full head brown wolf mask or,$19.95,YES
2759,Ultimate Magic Showbag,Stand A1 in Showbag Pavilion,full head goat mask or,$19.95,YES
2760,Ultimate Magic Showbag,Stand A1 in Showbag Pavilion,full head fox mask or,$19.95,YES
2761,Ultimate Magic Showbag,Stand A1 in Showbag Pavilion,full head rooster mask or,$19.95,YES
2762,Ultimate Magic Showbag,Stand A1 in Showbag Pavilion,full head unicorn mask,$19.95,YES
2763,Uncle John's Licorice Lovers Value Bag,Uncle Johns Licorice in Woolworths Fresh Food Pavilion,300g fresh licorice bag,$4.00,
2764,Uncle John's Licorice Lovers Value Bag,Uncle Johns Licorice in Woolworths Fresh Food Pavilion,300g choc-coated licorice bag,$5.00,
2765,Uncle John's Licorice Lovers Value Bag,Uncle Johns Licorice in Woolworths Fresh Food Pavilion,180g licorice allsorts bag,$3.00,
2766,Unicorn,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Unicorn Duffle Bag,$24.95,
2767,Unicorn,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Unicorn Cap,$12.95,
2768,Unicorn,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Unicorn Socks,$9.95,
2769,Unicorn,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Unicorn Headband,$9.95,
2770,Unicorn,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Unicorn Eraser,$3.95,
2771,Unicorn,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Unicorn Non Woven Bag,$3.95,
2772,Unicorn,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Unicorn Keychain,$2.95,
2773,Unicorn,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Unicorn BFF Necklace,$4.95,
2774,Unicorn,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Unicorn Charm Bracelet,$4.95,
2775,Unicorn,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Unicorn Tattoo Bracelet,$2.95,
2776,Unicorn,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Unicorn Face Tattoo,$2.95,
2777,Unicorn,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Unicorn Hair Chalk,$3.95,
2778,Unicorn,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Unicorn Hair Extension,$4.95,
2779,Unicorn,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Unicorn Coolpack,$4.95,
2780,Unicorn,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Unicorn Glitter Spray,$4.95,
2781,Unicorn,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Unicorn Bubbles,$4.95,
2782,Violet Crumble Showbag,"Stand C4, B1 in Showbag Pavilion",4 × 50g Violet Crumble bar,$7.80,
2783,Violet Crumble Showbag,"Stand C4, B1 in Showbag Pavilion",45g Crunch,$1.95,
2784,Violet Crumble Showbag,"Stand C4, B1 in Showbag Pavilion",2 × 10g Bertie Beetle,$1.60,
2785,WE Bare Bears,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",WE Bare Bears Backpack,$19.95,
2786,WE Bare Bears,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",WE Bare Bears Basketball Hoop Set,$3.95,
2787,WE Bare Bears,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",WE Bare Bears Beanie,$12.95,
2788,WE Bare Bears,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",WE Bare Bears Plush SML,$6.00,
2789,WE Bare Bears,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",WE Bare Bears Temporary Tattoo,$3.95,
2790,WE Bare Bears,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",WE Bare Bears Socks,$7.95,
2791,WE Bare Bears,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",WE Bare Bears Tumbler,$3.95,
2792,WE Bare Bears,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",WE Bare Bears Notebook,$4.95,
2793,WE Bare Bears,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",WE Bare Bears Stress Ball,$4.95,
2794,WE Bare Bears,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",WE Bare Bears Non Woven Bag,$3.95,
2795,WWE,"Stand B5, C1, A4, A2 in Showbag Pavilion",WWE backpack,$24.95,
2796,WWE,"Stand B5, C1, A4, A2 in Showbag Pavilion",WWE cap,$12.95,
2797,WWE,"Stand B5, C1, A4, A2 in Showbag Pavilion",WWE stationery set,$4.95,
2798,WWE,"Stand B5, C1, A4, A2 in Showbag Pavilion",WWE sticker book,$2.95,
2799,WWE,"Stand B5, C1, A4, A2 in Showbag Pavilion",WWE tattoos,$3.95,
2800,WWE,"Stand B5, C1, A4, A2 in Showbag Pavilion",WWE flag,$4.95,
2801,WWE,"Stand B5, C1, A4, A2 in Showbag Pavilion",WWE wallet,$9.95,
2802,WWE,"Stand B5, C1, A4, A2 in Showbag Pavilion",WWE sipper,$4.95,
2803,WWE,"Stand B5, C1, A4, A2 in Showbag Pavilion",WWE Keycover & keyring set,$4.95,
2804,Wagon Wheel Showbag,Stand C4 in Showbag Pavilion,190g Arnott's Wagon Wheel Original Mini,$3.65,
2805,Wagon Wheel Showbag,Stand C4 in Showbag Pavilion,5 × 48g Arnott's Wagon Wheel Original,$6.00,
2806,Wagon Wheel Showbag,Stand C4 in Showbag Pavilion,Wagon Wheel Playing Cards,$6.00,
2807,Warheads,"Stand TS 1, T2, C1, B5, A2, A4 in Showbag Pavilion",12 × 3.2g Warheads assorted,$1.80,
2808,Warheads,"Stand TS 1, T2, C1, B5, A2, A4 in Showbag Pavilion",28g Warheads candy,$1.65,
2809,Warheads,"Stand TS 1, T2, C1, B5, A2, A4 in Showbag Pavilion",20ml Warheads Sour Spray Candy,$2.30,
2810,Warheads,"Stand TS 1, T2, C1, B5, A2, A4 in Showbag Pavilion",15g Warheads sour bombs,$0.50,
2811,Warheads,"Stand TS 1, T2, C1, B5, A2, A4 in Showbag Pavilion",15g Warheads jelly beans,$0.50,
2812,Warheads,"Stand TS 1, T2, C1, B5, A2, A4 in Showbag Pavilion",9g Warheads Pucker Pack,$0.40,
2813,Warheads,"Stand TS 1, T2, C1, B5, A2, A4 in Showbag Pavilion",2 × 8g Warheads Lollipops,$0.40,
2814,Warheads,"Stand TS 1, T2, C1, B5, A2, A4 in Showbag Pavilion",2 × 6g Warheads Colossal,$0.30,
2815,Warheads Jumbo,"Stand T2, T1, A2, A4, B5, C1 in Showbag Pavilion",14 × 2.3g Warheads assorted,$2.10,
2816,Warheads Jumbo,"Stand T2, T1, A2, A4, B5, C1 in Showbag Pavilion",20ml Warheads sour spray candy,$2.30,
2817,Warheads Jumbo,"Stand T2, T1, A2, A4, B5, C1 in Showbag Pavilion",20ml Warheads double drops,$2.30,
2818,Warheads Jumbo,"Stand T2, T1, A2, A4, B5, C1 in Showbag Pavilion",49g Warheads extreme sour minis,$2.30,
2819,Warheads Jumbo,"Stand T2, T1, A2, A4, B5, C1 in Showbag Pavilion",28g Warheads candy,$1.65,
2820,Warheads Jumbo,"Stand T2, T1, A2, A4, B5, C1 in Showbag Pavilion",3 × 8g Warheads Lollipops,$0.60,
2821,Warheads Jumbo,"Stand T2, T1, A2, A4, B5, C1 in Showbag Pavilion",3 × 6g Warheads colossal,$0.45,
2822,Warheads Jumbo,"Stand T2, T1, A2, A4, B5, C1 in Showbag Pavilion",4 × 15g Warheads Sour Bombs,$2.00,
2823,Warheads Jumbo,"Stand T2, T1, A2, A4, B5, C1 in Showbag Pavilion",2 × 15g Warheads Jelly Beans,$1.00,
2824,Warheads Jumbo,"Stand T2, T1, A2, A4, B5, C1 in Showbag Pavilion",2 × 9g Warheads Pucker Pack,$0.80,
2825,Warheads Jumbo,"Stand T2, T1, A2, A4, B5, C1 in Showbag Pavilion",Inflatable Mini Baseball Bat,$3.95,
2826,Warning Extreme Sour,Stand A1 in Showbag Pavilion,"4 × 28g Warheads (assorted flavours, approx. 36 Warheads)",$6.00,
2827,Warning Extreme Sour,Stand A1 in Showbag Pavilion,60g Blueberry Sour Clouds,$1.50,
2828,Warning Extreme Sour,Stand A1 in Showbag Pavilion,TNT Mega Sour Grenade,$2.00,
2829,Warning Extreme Sour,Stand A1 in Showbag Pavilion,54g TNT Mega Sour Popping Dip (3 pack),$2.00,
2830,Warning Extreme Sour,Stand A1 in Showbag Pavilion,Pop Rocks Twin Packs Strawberry & Cola,$0.60,
2831,Warning Extreme Sour,Stand A1 in Showbag Pavilion,TNT Shocks Red Raspberry bar,$0.10,
2832,Warning Extreme Sour,Stand A1 in Showbag Pavilion,TNT Shocks Sour Apple bar,$0.10,
2833,Warning Extreme Sour,Stand A1 in Showbag Pavilion,10 × Short Circuit Sour Buzz Bombs (assorted flavours),$1.00,
2834,Warning Extreme Sour,Stand A1 in Showbag Pavilion,amusement ride discount vouchers (available while stocks last),$10.00,
2835,Warning Raging Sour,Stand A1 in Showbag Pavilion,"2 × 28g Warheads (assorted flavours, approx. 18 Warheads)",$3.00,
2836,Warning Raging Sour,Stand A1 in Showbag Pavilion,TNT Shocks Sour Apple bar,$0.10,
2837,Warning Raging Sour,Stand A1 in Showbag Pavilion,10 × Short Circuit Sour Buzz Bombs (assorted flavours),$1.00,
2838,Warning Raging Sour,Stand A1 in Showbag Pavilion,Pop Rocks Twin Pack Cola & Strawberry,$0.60,
2839,Warning Raging Sour,Stand A1 in Showbag Pavilion,TNT Shocks Red Raspberry bar,$0.10,
2840,Warning Raging Sour,Stand A1 in Showbag Pavilion,75g TNT Sour Straps Multi-Colour,$1.50,
2841,Warning Raging Sour,Stand A1 in Showbag Pavilion,amusement ride discount vouchers (available while stocks last),$10.00,
2842,White Glo Beauty & Travel Bag,Stand C2 in Showbag Pavilion,White Glo Duffle Bag (choice of 2 colours),$34.95,
2843,White Glo Beauty & Travel Bag,Stand C2 in Showbag Pavilion,White Glo Cosmetic Bag (choice of 2 colours),$9.95,
2844,White Glo Beauty & Travel Bag,Stand C2 in Showbag Pavilion,White Glo Diamond White Toothpaste plus Plaque Seeker Tablet,$7.99,
2845,White Glo Beauty & Travel Bag,Stand C2 in Showbag Pavilion,White Glo Express Whitening System,$15.00,
2846,White Glo Beauty & Travel Bag,Stand C2 in Showbag Pavilion,White Glo Bright Nights,$8.99,
2847,White Glo Beauty & Travel Bag,Stand C2 in Showbag Pavilion,2 × White Glo Travellers Pack,$11.96,
2848,White Glo Beauty & Travel Bag,Stand C2 in Showbag Pavilion,White Glo Coffee and Tea Drinkers Formula Whitening Toothpaste 150g,$5.30,
2849,White Glo Beauty & Travel Bag,Stand C2 in Showbag Pavilion,White Glo Smoker Formula Whitening Toothpaste 150g,$5.30,
2850,White Glo Beauty & Travel Bag,Stand C2 in Showbag Pavilion,White Glo Professional Choice Whitening Toothpaste 150g,$5.30,
2851,White Glo Beauty & Travel Bag,Stand C2 in Showbag Pavilion,2 × White Glo Professional Choice 24g,$5.00,
2852,White Glo Beauty & Travel Bag,Stand C2 in Showbag Pavilion,www.whiteglo.com 15% Off Voucher,$0.00,
2853,Wicked Fizz,"Stand T2, T1, A2, A4, C1, B5 in Showbag Pavilion",21g Wicked Fizz belts rainbow,$1.00,
2854,Wicked Fizz,"Stand T2, T1, A2, A4, C1, B5 in Showbag Pavilion",21g Wicked Fizz belts strawberry,$1.00,
2855,Wicked Fizz,"Stand T2, T1, A2, A4, C1, B5 in Showbag Pavilion",2 × Wicked Fizz pops,$0.60,
2856,Wicked Fizz,"Stand T2, T1, A2, A4, C1, B5 in Showbag Pavilion",2 × 12g Wicked Fizz chew bars berry,$0.60,
2857,Wicked Fizz,"Stand T2, T1, A2, A4, C1, B5 in Showbag Pavilion",2 × 12g Wicked Fizz chew bar blueberry,$0.60,
2858,Wicked Fizz,"Stand T2, T1, A2, A4, C1, B5 in Showbag Pavilion",2 × 12g Wicked Fizz chew bar grape,$0.60,
2859,Wicked Fizz,"Stand T2, T1, A2, A4, C1, B5 in Showbag Pavilion",2 × 12g Wicked Fizz chew bar orange,$0.60,
2860,Wicked Fizz,"Stand T2, T1, A2, A4, C1, B5 in Showbag Pavilion",2 × 12g Wicked Fizz chew bar cola,$0.60,
2861,Wicked Fizz,"Stand T2, T1, A2, A4, C1, B5 in Showbag Pavilion",4 × Wicked Fizz Intense Sour,$0.40,
2862,Wicked Fizz,"Stand T2, T1, A2, A4, C1, B5 in Showbag Pavilion",Inflatable Wicked Fizz Bat,$4.95,
2863,Wicked Fizz Giant,"Stand B5, C1, A4, A2, T2, T1 in Showbag Pavilion",70g Wicked Fizz giant stick,$1.50,
2864,Wicked Fizz Giant,"Stand B5, C1, A4, A2, T2, T1 in Showbag Pavilion",21g Wicked Fizz sour belts rainbow,$1.00,
2865,Wicked Fizz Giant,"Stand B5, C1, A4, A2, T2, T1 in Showbag Pavilion",21g Wicked Fizz sour belts strawberry,$1.00,
2866,Wicked Fizz Giant,"Stand B5, C1, A4, A2, T2, T1 in Showbag Pavilion",24g Wicked Fizz balls strawberry,$0.70,
2867,Wicked Fizz Giant,"Stand B5, C1, A4, A2, T2, T1 in Showbag Pavilion",24g Wicked Fizz balls cola,$0.70,
2868,Wicked Fizz Giant,"Stand B5, C1, A4, A2, T2, T1 in Showbag Pavilion",24g Wicked Fizz balls blueberry,$0.70,
2869,Wicked Fizz Giant,"Stand B5, C1, A4, A2, T2, T1 in Showbag Pavilion",4 × 12g Wicked Fizz chew bar berry,$0.80,
2870,Wicked Fizz Giant,"Stand B5, C1, A4, A2, T2, T1 in Showbag Pavilion",4 × 12g Wicked Fizz chew bar cola,$0.80,
2871,Wicked Fizz Giant,"Stand B5, C1, A4, A2, T2, T1 in Showbag Pavilion",2 × 12g Wicked Fizz chew bars orange,$0.40,
2872,Wicked Fizz Giant,"Stand B5, C1, A4, A2, T2, T1 in Showbag Pavilion",4 × 12g Wicked Fizz chew bars grape,$0.80,
2873,Wicked Fizz Giant,"Stand B5, C1, A4, A2, T2, T1 in Showbag Pavilion",Wicked Fizz Jaw Blockers,$0.70,
2874,Wicked Fizz Giant,"Stand B5, C1, A4, A2, T2, T1 in Showbag Pavilion",4 × Wicked Fizz Intense Sour,$0.40,
2875,Wicked Fizz Giant,"Stand B5, C1, A4, A2, T2, T1 in Showbag Pavilion",4 × Wicked Fizz Pops,$1.20,
2876,Wicked Fizz Giant,"Stand B5, C1, A4, A2, T2, T1 in Showbag Pavilion",Inflatable Wicked Fizz Hammer,$4.95,
2877,Wild West,Stand A1 in Showbag Pavilion,Wild West battery operated shot gun with cartridges,$19.95,
2878,Wild West,Stand A1 in Showbag Pavilion,Wild West sword set with pistol,$10.95,
2879,Wild West,Stand A1 in Showbag Pavilion,Wild West hunting rifle with scope,$10.95,
2880,Wild West,Stand A1 in Showbag Pavilion,Wild West bow and arrow set,$8.95,
2881,Wild West,Stand A1 in Showbag Pavilion,Wild West set with pistol and holster,$8.95,
2882,Wild West,Stand A1 in Showbag Pavilion,amusement ride discount vouchers (available while stocks last),$10.00,
2883,Wizz Fizz Lil Fizz Bag,Stand B4 in Showbag Pavilion,5 × Wizz Fizz sherbet original,$1.95,
2884,Wizz Fizz Lil Fizz Bag,Stand B4 in Showbag Pavilion,7 × Wizz Fizz lollipops,$1.85,
2885,Wizz Fizz Lil Fizz Bag,Stand B4 in Showbag Pavilion,13g Wizz Fizz sherbet cone,$0.40,
2886,Wizz Fizz Lil Fizz Bag,Stand B4 in Showbag Pavilion,15g Fyna Fads,$2.00,
2887,Wizz Fizz Mega Fizz Bag,Stand B4 in Showbag Pavilion,13 × Wizz Fizz sherbet original,$5.10,
2888,Wizz Fizz Mega Fizz Bag,Stand B4 in Showbag Pavilion,15 × Wizz Fizz lollipops,$3.50,
2889,Wizz Fizz Mega Fizz Bag,Stand B4 in Showbag Pavilion,5 × Wizz Fizz sherbet cones,$3.00,
2890,Wizz Fizz Mega Fizz Bag,Stand B4 in Showbag Pavilion,100g Wizz Fizz fruit sticks,$1.95,
2891,Wizz Fizz Mega Fizz Bag,Stand B4 in Showbag Pavilion,43g Wizz Fizz Fizza Balls,$3.00,
2892,Wizz Fizz Mega Fizz Bag,Stand B4 in Showbag Pavilion,6 × 15g Fyna Fads,$3.00,
2893,Wizz Fizz Mega Fizz Bag,Stand B4 in Showbag Pavilion,150g Wizz Fizz sour monster fingers,$3.00,
2894,Wizz Fizz Mega Fizz Bag,Stand B4 in Showbag Pavilion,12 × 6g Wizz Fizz fizzers,$2.00,
2895,Wizz Fizz Super Fizz Bag,Stand B4 in Showbag Pavilion,50g Wizz Fizz Sour Monster Fingers,$1.50,
2896,Wizz Fizz Super Fizz Bag,Stand B4 in Showbag Pavilion,10 × Wizz Fizz Sherbet Original,$3.90,
2897,Wizz Fizz Super Fizz Bag,Stand B4 in Showbag Pavilion,43g Wizz Fizz Fizza Balls,$2.95,
2898,Wizz Fizz Super Fizz Bag,Stand B4 in Showbag Pavilion,50g mini fruit sticks,$1.50,
2899,Wizz Fizz Super Fizz Bag,Stand B4 in Showbag Pavilion,50g mini musk sticks,$1.50,
2900,Women's Health magazine,Stand C3 in Showbag Pavilion,Women's Health magazine (current issue),$7.50,
2901,Women's Health magazine,Stand C3 in Showbag Pavilion,Who magazine,$4.99,
2902,Women's Health magazine,Stand C3 in Showbag Pavilion,Women's Health gym bag (choice of two colours),$34.95,
2903,Women's Health magazine,Stand C3 in Showbag Pavilion,Women's Health protein shaker/drink bottle,$12.95,
2904,Women's Health magazine,Stand C3 in Showbag Pavilion,Women's Health gym towel with zipper pocket,$13.95,
2905,Women's Health magazine,Stand C3 in Showbag Pavilion,Mitchum roll-on deodorant for women (unscented),$3.50,
2906,Women's Health magazine,Stand C3 in Showbag Pavilion,L'Oreal Paris 400ml cleansing micellar water,$14.95,
2907,Women's Health magazine,Stand C3 in Showbag Pavilion,Bic soleil glow razor,$2.00,
2908,Women's Health magazine,Stand C3 in Showbag Pavilion,Natralus intensive skin therapy,$0.50,
2909,Women's Health magazine,Stand C3 in Showbag Pavilion,Natralus ultra skin repair,$0.50,
2910,Women's Health magazine,Stand C3 in Showbag Pavilion,Natralus hand & skin shield,$0.50,
2911,Women's Health magazine,Stand C3 in Showbag Pavilion,Palmolive fruit infusions body moisturiser,$0.50,
2912,Women's Health magazine,Stand C3 in Showbag Pavilion,Carefree Ultrathins,$2.00,
2913,Women's Health magazine,Stand C3 in Showbag Pavilion,waterwipes,$0.50,
2914,Women's Health magazine,Stand C3 in Showbag Pavilion,The Chia Co. chia pod,$3.00,
2915,Women's Health magazine,Stand C3 in Showbag Pavilion,Go Natural active protein super berry,$2.89,
2916,Women's Health magazine,Stand C3 in Showbag Pavilion,Fisherman's Friend mint (peppermint),$2.49,
2917,Women's Health magazine,Stand C3 in Showbag Pavilion,Fisherman's Friend mint (spearmint),$2.49,
2918,Women's Health magazine,Stand C3 in Showbag Pavilion,Ocean Spray craisins,$0.50,
2919,Women's Health magazine,Stand C3 in Showbag Pavilion,2 × Nescafe chai latte,$1.00,
2920,Women's Health magazine,Stand C3 in Showbag Pavilion,2 × Nescafe coconut latte,$1.00,
2921,Women's Health magazine,Stand C3 in Showbag Pavilion,J.C.'s Quality Foods vitality mix,$2.49,
2922,Women's Health magazine,Stand C3 in Showbag Pavilion,Dilmah pure ceylon green tea,$2.00,
2923,Women's Health magazine,Stand C3 in Showbag Pavilion,Earth's Bounty activated almonds,$0.50,
2924,Women's Health magazine,Stand C3 in Showbag Pavilion,Norbu sweetener,$0.50,
2925,Women's Health magazine,Stand C3 in Showbag Pavilion,SPC little bean pot,$1.50,
2926,Women's Health magazine,Stand C3 in Showbag Pavilion,Chang's gluten free wok-ready noodles,$2.86,
2927,Women's Health magazine,Stand C3 in Showbag Pavilion,Fernwood discount entry offer,$30.00,
2928,Women's Health magazine,Stand C3 in Showbag Pavilion,Legoland discount entry offer,$5.00,
2929,Women's Health magazine,Stand C3 in Showbag Pavilion,Sea Life Melbourne Aquarium/Otway Fly Treetop discount offer,$60.00,
2930,Women's Health magazine,Stand C3 in Showbag Pavilion,Top Juice 2 for 1 voucher,$6.95,
2931,Wonder Woman,Stand B6 in Showbag Pavilion,Wonder Woman logo beach towel,$29.95,
2932,Wonder Woman,Stand B6 in Showbag Pavilion,Wonder Woman A5 ruled notebook,$6.95,
2933,Wonder Woman,Stand B6 in Showbag Pavilion,Wonder Woman logo calico bag,$7.95,
2934,Wonder Woman,Stand B6 in Showbag Pavilion,2 × Wonder Woman pens,$5.95,
2935,Wonder Woman,Stand B6 in Showbag Pavilion,330ml Wonder Woman coffee mug,$12.95,
2936,Wonder Woman,Stand B6 in Showbag Pavilion,Wonder Woman logo PVC key ring,$5.95,
2937,Wonder Woman,Stand B6 in Showbag Pavilion,Wonder Woman costume tiara,$12.95,
2938,Wonka Showbag,"Stand B1, C4 in Showbag Pavilion",2 × 50g Wonka Gobstoppers,$2.70,
2939,Wonka Showbag,"Stand B1, C4 in Showbag Pavilion",45g Wonka Nerds Grape and Strawberry,$1.35,
2940,Wonka Showbag,"Stand B1, C4 in Showbag Pavilion",45g Wonka Neon Nerds,$1.35,
2941,Wonka Showbag,"Stand B1, C4 in Showbag Pavilion",2 × 40g Wonka Fabulicious Raspberry Twister,$1.80,
2942,Wonka Showbag,"Stand B1, C4 in Showbag Pavilion",2 × 25g Wonka Nerds Rope,$2.70,
2943,Wonka Showbag,"Stand B1, C4 in Showbag Pavilion",40g Wonka Sherbert Fizz,$0.90,
2944,Wonka Showbag,"Stand B1, C4 in Showbag Pavilion","Optional, choose from one of:",,
2945,Wonka Showbag,"Stand B1, C4 in Showbag Pavilion",Plus Choice of: Wonka Novelty Tumbler OR Wonka Glasses + Tie Set OR Wonka Spinner,$8.00,YES
2946,Worlds Biggest Jumbo,Stand A1 in Showbag Pavilion,Giant Sour-Filled Bubblegum Stick,$3.00,
2947,Worlds Biggest Jumbo,Stand A1 in Showbag Pavilion,300ml Fruit Shoot fruit drink,$1.60,
2948,Worlds Biggest Jumbo,Stand A1 in Showbag Pavilion,whoopie cushion,$5.95,
2949,Worlds Biggest Jumbo,Stand A1 in Showbag Pavilion,"2 × 28g Warheads (assorted flavours, approx. 18 Warheads)",$3.00,
2950,Worlds Biggest Jumbo,Stand A1 in Showbag Pavilion,8 × Wizz Fizz Sherbet,$4.80,
2951,Worlds Biggest Jumbo,Stand A1 in Showbag Pavilion,large inflatable world's biggest jumbo bat,$6.00,
2952,Worlds Biggest Jumbo,Stand A1 in Showbag Pavilion,50g Ghost Drops (approx. 12),$1.30,
2953,Worlds Biggest Jumbo,Stand A1 in Showbag Pavilion,10 × Radz Mouth Painter Candy (assorted flavours),$1.00,
2954,Worlds Biggest Jumbo,Stand A1 in Showbag Pavilion,fairy floss,$1.50,
2955,Worlds Biggest Jumbo,Stand A1 in Showbag Pavilion,10 × Radz Fizz Bombs Blast Drops (assorted flavours),$1.00,
2956,Worlds Biggest Jumbo,Stand A1 in Showbag Pavilion,flying flick up with LED light,$10.00,
2957,Worlds Biggest Jumbo,Stand A1 in Showbag Pavilion,60g bananas,$1.50,
2958,Worlds Biggest Jumbo,Stand A1 in Showbag Pavilion,TNT Shocks Red Raspberry bar,$0.10,
2959,Worlds Biggest Jumbo,Stand A1 in Showbag Pavilion,TNT Shocks Cola bar,$0.10,
2960,Worlds Biggest Jumbo,Stand A1 in Showbag Pavilion,Lic-A-Stick,$0.65,
2961,Worlds Biggest Jumbo,Stand A1 in Showbag Pavilion,150g licorice allsorts,$2.00,
2962,Worlds Biggest Jumbo,Stand A1 in Showbag Pavilion,Ka-Bluey Blast Blue Raspberry bar,$0.10,
2963,Worlds Biggest Jumbo,Stand A1 in Showbag Pavilion,2 × Pop Rocks Twin Packs Strawberry & Cola,$1.20,
2964,Worlds Biggest Jumbo,Stand A1 in Showbag Pavilion,10 × Short Circuit Sour Buzz Bombs (assorted flavours),$1.00,
